{'guid': '85709db3-6ab2-47b1-813b-d9e792763b05', 'typeName': 'business.Category', 'bussinessDomain': '第一批数据'}
{'guid': 'bd1cd67b-8316-4c1a-9572-018b5ab1ee7b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '62030170-98e8-4d1d-b43d-0f9f1fdb9375', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '8a3ea371-71db-4e37-b4a3-403e87ea087f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5885666b-96da-4deb-8943-15bfa71c43a1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'd8aa13be-26a1-4600-b74d-01656ebe3271', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e0720b2e-847d-471a-a799-015fbfff50b0', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c3c58ea0-5389-4d9a-beb9-c16004220247', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1315d3fb-cd3a-448e-8bac-7cf6cd236121', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '89b0f6e2-1cd6-439e-a995-d02b88872152', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '567ba9f8-c08e-4df2-8345-7fc74dd86dbe', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '36dbbcf0-be03-4b9b-b91f-ad016ada8c53', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '34add734-8875-422f-867e-1ff66a5e0be1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '795fd347-699b-46f8-a69a-e3d60020ba9c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'f0341a4d-360b-4457-9a11-0d0e5d8094c4', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'f18b588f-d1ff-4e52-80ae-d8e757195d17', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '9700816a-dce1-4b9c-8852-e3cef8151c3d', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '35304c5c-26ea-40be-9e2f-4497d391dbc3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0192802f-1a75-4613-ba35-da436f059d80', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '83ac977e-0d65-4aea-9fc8-539ecb8ec786', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5a49875d-e8e3-4a43-a8aa-3bf670fd3ce7', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e8203f1c-0bc1-493c-9581-7222185ad8a8', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'aff791b2-e409-4741-ae05-2cb7832b0641', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'eddfa9c0-25fc-4432-8cf4-cba1480869e4', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c3f0cc3a-d98f-430f-9141-1703c1b7a388', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '90172ac7-5136-46b3-840e-3f58f8e346d2', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b5ffd651-7d73-47e0-ad13-ffeb9ac9d16e', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c519e0fa-f2b1-400c-9aa4-42843bf7c919', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '78105548-5dba-4653-a9ef-5b21a4e67b91', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '772266f7-3954-4eb5-95ed-b299258bc230', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c21b3d3a-c3c8-4965-91fd-3677d82a1aba', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a526c6ef-4bbf-4ca9-83a4-e4df5a723328', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a9272397-15f3-408e-a9ee-224c424b119e', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '39e62ac1-31c7-4926-8883-43a0f91f43c2', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0fd91c30-3925-4d9f-a6b1-72707f9f281c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'efc6b2b4-9d5e-4305-93c7-069e208ee393', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '9a1fa8a3-e1e7-4e1d-8704-6230183b212a', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ecbeab5d-1011-441c-9ea9-e9bdd2641c20', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c4cab530-0ca0-4ee0-8805-2a7788c334fb', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '6e0fb963-78aa-4961-b1d1-63c9eb618308', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '71c0f68d-d0c3-4c3c-8413-00dbf46622a3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '10632525-53ab-4aa5-aa23-3fabe61da498', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a5c4eb4a-6605-4e97-ad15-440b7fb70003', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'fe2713aa-76ef-4434-8a2f-3ffb7356cdee', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '973d88b1-0d03-471a-b3bd-8a18ebe455b2', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '7eb088fc-c07c-42f3-ade6-4bb1c545c653', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '929a832a-cde4-4c73-ab73-20d080bfa0d0', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5d6e3114-1814-4203-a74f-6e1179bb6320', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '773f087b-a56b-4583-96c1-73003ab63021', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'bf73941c-872d-443a-bb36-266a8a1971f6', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '05c7698a-8bbb-495b-82dc-a8097863f6eb', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '39caad9e-0ab3-4421-b8e2-9f5d4bc1e7b8', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a7f80599-dc80-4e22-b4a1-8e6bb3447c99', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0e4689e3-fd96-4624-b148-599d22c6a361', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '8f5cec52-66e9-439b-b3e5-0ef4d83e1c9b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e95b363e-9bce-43b3-81a3-087c7c26be85', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '12baad66-d507-47b7-b8c5-a7c279030450', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '56d488f1-862c-4da4-9ce7-10b5ab287549', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'be164e8c-617e-46af-8b2b-7c22d44913e1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '156365ea-ddc6-418d-8ae1-37948c2ce217', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '369d39c9-7228-4049-b96c-e151551e62c3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '628ded75-fdb5-4d55-97e2-a636a96a2f3e', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'eb5e70a5-1c30-4b41-b7cb-452d68d51647', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '877a2737-4b55-4f60-91e5-f7c9dac10375', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'adb80525-155a-4c9d-91d1-84f73b998d85', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4934c8b9-e4d0-4034-b10a-b26a0d87ed68', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b64a635f-d136-42e7-98d3-f7d8179f4bb0', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '2c447ba1-e3d2-41f8-9c9a-26c75f9a976d', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4cfc4fdf-fe17-4309-bdd7-730da07d2315', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '8591bf0e-3c28-4771-b732-1cb0b0220a17', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ef942bf5-0bb7-4172-a659-7826c0021e6d', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e6b52740-49d1-4e09-ae4e-37e86e77b284', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '35173b69-f2b7-443e-9450-73b1ad4a3965', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ec6a1195-1c95-46e8-a409-f214dae01c57', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ad51cc72-0401-4eea-abfb-97e97f99521d', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'f2435daf-19f0-43e4-9dfb-83986ab7d711', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '258ab332-add4-4a0b-9092-8f6a837bac94', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ccd27403-f097-40e0-8eda-d2dd90e4e5e0', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'ea78da5c-d882-4062-994f-31dffe9aa9d1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '08639fae-f0bf-4838-960d-1a6e3334af1c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '624fa2d3-5a57-4041-b888-c45222212cbe', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b92be14b-48dc-4e96-8cfc-57cb06feab4f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '27b74be2-7fc4-45a5-8255-fa8d86b61df4', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'f46f02a2-c129-4b64-934b-a115596126d9', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '21b55743-57ea-4df3-85f1-77eff7e9cf64', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '8aebcfc8-5383-42a2-ac42-32ac196d1f83', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '9b920753-d4fa-4398-8822-4dec8ec30828', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '27c12627-bf0b-429b-9975-9410ebdd1a21', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '92ec2ab1-0052-4b67-82db-4fc5ef443ca4', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '3ad903ee-dd2b-45a3-9d67-1106f0cc6f54', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '2fb277e7-a30b-4132-bc6c-0e26dc780d80', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '821346e5-9247-4a46-8289-bd6c8c1ffc08', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '2451cf8f-29b0-4607-93e3-e0d2aebd1593', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '91c022c8-42f3-46b3-96ce-4ad1e146cd49', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a072800c-267f-45ee-9678-5557e0b512b1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1fe40484-cb91-4d38-968a-903bdbc6d612', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4163b426-2cdd-4516-ae6d-9d1820d78401', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'fdaa7929-fa16-4193-93ae-c3ac5466f9f6', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '3742985f-ee96-4853-a601-cfe6621c2b1f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'd598c31c-4305-4acb-a7c8-37bb18d8e846', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '31e74176-d436-4a9b-bbd6-4d38b0c1e7b9', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c1e17b07-2bde-4942-9931-ad3ea94950ba', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5ccd2c1d-567c-4dee-806f-90e5b14c0ac3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '7c15484f-1b82-4ac1-8701-a65474088ccc', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'f537353e-bad5-4a0d-997a-4572cb94f30c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '89f67b21-cfd9-4348-94a0-642e672f35a3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1e81fc6c-07e1-410a-814c-a78b8588690a', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '2ed74335-9839-4ad5-9a18-b110f6c250eb', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'efc35e11-9b39-4020-9da6-ea2bbf389e01', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '7915a935-53b0-48f1-a600-4f82736e8726', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '98a3ecab-434b-45c8-9633-fef7d0aee103', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '21697e3f-bfd2-484c-85df-5231ee94299e', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'eaadd530-d009-4fd2-816a-b8c42dcb1759', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '315e5e4b-6f62-4922-aaad-e490fff0430c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '2e114153-9de3-4b83-8fa2-a9c9c937799c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b860c2ad-880d-4500-8b20-9d48e5247d34', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e70737c8-540e-4a74-9a4f-454690578e70', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '584231b0-7c5f-4ec6-b2d1-befcb018db64', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '6626952a-18b6-45f5-b88a-209fc1c0abc2', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '97187f7f-ec8b-4b6b-9112-cd8a12672c51', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1422f869-f9d5-4aec-befc-9b8508a00ab1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '81a698b0-705b-45e0-bcd6-6b83497fe2ad', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '468a5701-241a-429d-9fcb-606625c1cfa6', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c9e9b684-9def-4d99-8517-39b083f07981', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '9a4c8642-f1e7-4043-98a3-fc17ed9cce4b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '9a4fc5c5-4b04-49bb-8f1b-16d506f8d94b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0a893b74-bcda-40b8-af43-52eb38b1bd03', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '085cdf82-86b3-42a7-be5e-33d632fd64a3', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '849576ab-a848-4034-b536-609217d5ece6', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '33209dd7-e706-48de-92c6-2ed0ad6bc215', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '3d7f3164-beeb-418e-ac01-0768033ceebb', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '91e9ccc5-6add-4c9b-ace3-e322f2a0c265', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'd2924971-f2ef-4b8e-baeb-b75e8aa6354c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '66971113-76ce-4216-8da1-31a2c47ccf20', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c27ee63a-2d92-4253-b5af-ecac565af994', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '256572cf-b889-411b-86a7-9de2d690d1d7', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '1a24c77f-a442-4957-9f3b-7bf5eb53d69f', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '5203c20c-8d3f-4d37-9385-27f160604307', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'fb55c87a-a9f1-4a7b-89b2-6ae5443dbe0c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b8631f36-2c01-4905-955a-8e782066ccb4', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'a9545166-5ec9-45a2-ac7c-504b0d30c7b1', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '30cc666e-be8d-4c70-bb75-47d7e10b27ae', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '76318609-0313-48b5-9d37-4f5286ebf67c', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '7dc11879-2f22-42f4-a74b-f5883d8efa6b', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e07ff800-61d4-42db-b438-ae2beb1fbbdf', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '164d8d11-afea-41ac-86c4-6e2d285d4ef7', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'e4ea5c71-b481-4632-b449-973e6eac16a8', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'cd3a73d3-5c95-4709-808a-8130cf0e1189', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '35ec5bd2-2b5e-43ab-b995-d1af04e0356d', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'f54d2814-d11d-47a9-87af-2b7e71e10862', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'c4e4f4ab-1dc4-493b-9a5f-aaca26c72bfb', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0ed6eb1e-9412-4309-88fd-83131eb948da', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': 'b3874c5e-21b5-439b-b729-a35957c23667', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '4044bb1f-c504-4ca6-a325-882a08e17805', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
{'guid': '0ecc4512-2914-4059-a828-876f8ded95e9', 'typeName': 'business.LogicEntityField', 'bussinessDomain': '第一批数据'}
